Date Time qo_lc[m3/d] qw_lc[m3/d] qg_lc[m3/d] qo_sc[Sm3/d] qw_sc[Sm3/d] qg_sc[Sm3/d] qo_scnp[Sm3/d] qw_scnp[Sm3/d] qg_scnp[Sm3/d] Fo_lc[%] Fw_lc[%] Fg_lc[%] WLR[%] GVF[%] GLR[m3/m3] BSW[%] GOR[Sm3/Sm3] GOR1[Sm3/Sm3] mo_lc[kg/d] mw_lc[kg/d] mg_lc[kg/d] m_lc[kg/d] mo_sc[kg/d] mw_sc[kg/d] mg_sc[kg/d] Mu_o_lc[cP] Mu_l_lc[cP] Do_lc[g/cm3] Dw_lc[g/cm3] Dg_lc[g/cm3] Dm_lc[g/cm3] Dl_lc[g/cm3] bo[Sm3/m3] bw[Sm3/m3] bg[Sm3/m3] Z Rst[Sm3/Sm3] Rwst[Sm3/Sm3] rgmp[Sm3/Sm3] N32[cps] N81[cps] N356[cps] NTotal[cps] DeadTime[s] SampleTime[s] DPV[mbar] PL[bara] TL[DegC] TAMB[DegC] Dyn_DP[mbar] OperatingPointLE[1/m] OperatingPointHE[1/m] OilPointLE[1/m] OilPointHE[1/m] WaterPointLE[1/m] WaterPointHE[1/m] GasPointLE[1/m] GasPointHE[1/m]
08-May-2014 01:19:26 91.531 -0.64087 3033.9 90.627 -0.64507 81409 90.627 -0.64507 80112 4.7458 -0.0093272 95.263 -0.74400 97.101 34.182 -0.75637 918.06 903.76 80965 -836.27 60661 1.4337e+005 79747 -836.30 61694 125.59 125.59 0.88384 1.3049 0.020006 0.060883 0.88384 0.99014 1.0065 26.400 0.93749 14.300 0.028068 0.00000 43886 21776 32438 1.1362e+005 0.070745 1.0000 1068.1 23.441 -3.2733 10.527 1047.9 1.2933 0.84778 23.560 14.776 171.04 25.102 0.53181 0.35355
08-May-2014 01:20:26 115.99 -0.43277 3276.2 114.77 -0.43558 89608 114.77 -0.43558 87938 5.7166 -0.051882 94.335 -0.38033 96.594 28.487 -0.38696 784.28 769.73 1.0257e+005 -564.69 66568 1.7303e+005 1.0099e+005 -564.71 67907 121.25 121.25 0.88344 1.3048 0.020340 0.069014 0.88344 0.98942 1.0065 26.840 0.93663 14.549 0.029002 0.00000 43701 21696 32378 1.1327e+005 0.070547 1.0000 1240.3 23.836 -2.9837 10.496 1230.8 1.6537 1.0744 23.554 14.772 171.04 25.102 0.54253 0.36068
08-May-2014 01:21:26 104.86 -0.40536 3413.4 103.70 -0.40796 93693 103.70 -0.40796 92175 4.3876 0.053919 95.559 -0.37714 97.030 32.897 -0.38381 909.71 895.07 92696 -528.89 69782 1.5923e+005 91252 -528.90 71003 117.73 117.73 0.88312 1.3047 0.020463 0.059006 0.88314 0.98896 1.0064 27.003 0.93644 14.641 0.029749 0.00000 43833 21790 32382 1.1353e+005 0.070696 1.0000 1309.8 24.006 -2.6436 10.464 1299.4 1.7174 1.1084 23.544 14.766 171.03 25.100 0.54982 0.36552
08-May-2014 01:22:26 102.19 0.29541 3552.5 101.01 0.29730 98224 101.01 0.29730 96730 4.2572 -0.016143 95.759 0.33732 97.202 37.140 0.34336 1040.2 1025.4 90313 385.42 73233 1.5998e+005 88886 385.43 74437 115.18 115.58 0.88287 1.3047 0.020634 0.057132 0.88432 0.98853 1.0064 27.228 0.93604 14.769 0.030337 0.00000 44011 21811 32491 1.1387e+005 0.070947 1.0000 1358.5 24.215 -2.4364 10.448 1376.1 1.6559 1.0428 23.535 14.760 171.02 25.099 0.55459 0.36869
08-May-2014 01:23:26 46.178 -0.037408 2996.8 45.697 -0.037653 79754 45.697 -0.037653 79101 2.3993 -0.038650 97.639 -0.024195 98.485 68.251 -0.024554 1835.0 1820.7 40823 -48.813 59920 1.0257e+005 40211 -48.815 60440 119.66 119.92 0.88335 1.3047 0.019998 0.040216 0.88424 0.98959 1.0064 26.388 0.93788 14.296 0.029203 0.00000 44574 21988 32682 1.1485e+005 0.071493 1.0000 1029.8 23.500 -2.5915 10.436 1041.4 1.3324 0.85959 23.535 14.760 171.02 25.098 0.55139 0.36657
08-May-2014 01:24:26 64.151 -0.82287 3006.3 63.497 -0.82818 80183 63.497 -0.82818 79276 2.8870 0.0040918 97.109 -1.3194 97.942 48.653 -1.3418 1293.1 1278.8 56723 -1073.7 60044 1.1175e+005 55874 -1073.7 60765 121.88 121.88 0.88354 1.3048 0.019984 0.044967 0.88354 0.98982 1.0065 26.370 0.93779 14.285 0.028764 0.00000 44351 21939 32583 1.1449e+005 0.071331 1.0000 1009.4 23.460 -2.8424 10.429 1013.3 1.1140 0.74467 23.544 14.766 171.02 25.099 0.54136 0.35990
08-May-2014 01:25:26 70.455 -0.63121 2964.0 69.751 -0.63530 78982 69.751 -0.63530 77987 3.8470 -0.062212 96.215 -0.92293 97.703 43.427 -0.93843 1157.4 1143.1 62307 -823.62 59065 1.2508e+005 61377 -823.64 59854 123.46 123.46 0.88367 1.3048 0.019939 0.052367 0.88367 0.99001 1.0065 26.310 0.93784 14.251 0.028448 0.00000 44227 21865 32533 1.1421e+005 0.071143 1.0000 989.92 23.395 -2.9949 10.418 984.46 1.2184 0.80767 23.550 14.769 171.03 25.100 0.53900 0.35833
08-May-2014 01:26:26 105.23 -0.72604 3148.9 104.12 -0.73075 85630 104.12 -0.73075 84122 5.2634 -0.036218 94.773 -0.68934 96.795 30.521 -0.70122 832.39 817.91 93047 -947.36 63687 1.5863e+005 91624 -947.39 64892 121.74 121.74 0.88349 1.3048 0.020243 0.065213 0.88349 0.98956 1.0065 26.711 0.93693 14.476 0.028877 0.00000 43791 21729 32413 1.1348e+005 0.070722 1.0000 1151.6 23.730 -2.9813 10.405 1136.2 1.4348 0.94499 23.551 14.770 171.03 25.101 0.54099 0.35966
08-May-2014 01:27:26 87.601 -0.69933 3223.6 86.670 -0.70384 87418 86.670 -0.70384 86162 3.7299 0.0030062 96.267 -0.78538 97.380 39.301 -0.79904 1067.5 1053.0 77451 -912.47 65243 1.3691e+005 76265 -912.49 66248 120.08 120.08 0.88335 1.3048 0.020256 0.052486 0.88335 0.98939 1.0064 26.729 0.93699 14.487 0.029206 0.00000 44110 21859 32442 1.1398e+005 0.071027 1.0000 1167.4 23.763 -2.7977 10.400 1173.5 1.5960 1.0497 23.546 14.767 171.03 25.101 0.54664 0.36341
08-May-2014 01:28:26 77.262 0.011215 3230.3 76.451 0.011289 87227 76.451 0.011289 86122 3.6899 -0.00017028 96.310 -0.0034160 97.668 43.085 -0.0034830 1174.9 1160.5 68315 14.636 65220 1.3582e+005 67273 14.636 66103 120.80 120.99 0.88342 1.3048 0.020204 0.052053 0.88410 0.98951 1.0065 26.661 0.93712 14.448 0.029047 0.00000 44137 21865 32529 1.1412e+005 0.071106 1.0000 1150.8 23.701 -2.8501 10.398 1145.3 1.4311 0.91643 23.544 14.766 171.03 25.100 0.54661 0.36339
08-May-2014 01:29:26 92.577 0.082559 3381.1 91.568 0.083095 92676 91.568 0.083095 91335 4.0049 -0.022976 96.018 0.10658 97.333 36.583 0.10837 1014.8 1000.1 81849 107.73 69156 1.4823e+005 80575 107.73 70232 119.36 119.66 0.88326 1.3048 0.020471 0.054730 0.88431 0.98911 1.0065 27.012 0.93631 14.646 0.029420 0.00000 44092 21837 32512 1.1401e+005 0.071007 1.0000 1274.6 23.994 -2.8419 10.392 1269.0 1.4033 0.90179 23.544 14.766 171.03 25.100 0.54790 0.36425
08-May-2014 01:30:26 43.836 -0.52561 3016.1 43.385 -0.52900 80236 43.385 -0.52900 79614 2.0986 -0.051576 97.953 -1.2038 98.614 78.614 -1.2243 2080.2 2065.9 38760 -685.81 60310 96916 38176 -685.82 60805 121.72 121.72 0.88352 1.3048 0.019991 0.037449 0.88352 0.98980 1.0064 26.380 0.93777 14.290 0.028800 0.00000 44681 22016 32720 1.1508e+005 0.071600 1.0000 1034.5 23.469 -2.8273 10.374 1059.2 1.2623 0.84707 23.543 14.765 171.03 25.100 0.54878 0.36484
08-May-2014 01:31:26 55.444 -0.65967 2918.5 54.901 -0.66395 77126 54.901 -0.66395 76348 2.8716 -0.028395 97.157 -1.2351 98.164 54.574 -1.2557 1437.1 1423.0 49037 -860.76 57831 1.0822e+005 48310 -860.78 58448 124.53 124.53 0.88378 1.3048 0.019823 0.044267 0.88378 0.99022 1.0065 26.158 0.93817 14.165 0.028208 0.00000 44423 21944 32586 1.1458e+005 0.071360 1.0000 984.06 23.263 -3.0457 10.369 979.41 1.0462 0.69664 23.550 14.770 171.03 25.100 0.53924 0.35849
08-May-2014 01:32:26 72.813 -0.56089 2995.0 72.102 -0.56454 79547 72.102 -0.56454 78523 3.6525 0.0076446 96.340 -0.80723 97.651 42.237 -0.82059 1122.9 1108.7 64405 -731.88 59469 1.2428e+005 63446 -731.90 60283 125.33 125.33 0.88384 1.3049 0.019868 0.051522 0.88384 0.99025 1.0065 26.217 0.93797 14.198 0.028072 0.00000 44143 21871 32536 1.1411e+005 0.071126 1.0000 1018.8 23.301 -3.1624 10.366 1009.9 1.1905 0.78279 23.555 14.773 171.04 25.101 0.53573 0.35616
08-May-2014 01:33:26 101.35 -0.13004 3255.3 100.31 -0.13089 88056 100.31 -0.13089 86610 4.7789 0.019365 95.202 -0.15123 96.986 32.209 -0.15374 878.73 864.32 89633 -169.69 65573 1.5560e+005 88266 -169.69 66731 123.19 123.42 0.88362 1.3049 0.020159 0.061672 0.88439 0.98977 1.0065 26.601 0.93712 14.414 0.028568 0.00000 43808 21763 32414 1.1351e+005 0.070756 1.0000 1201.4 23.626 -3.0971 10.350 1189.1 1.4686 0.94150 23.555 14.773 171.04 25.101 0.53906 0.35837
08-May-2014 01:34:26 82.670 0.31745 3307.2 81.817 0.31950 88906 81.817 0.31950 87730 3.9183 -0.024185 96.106 0.39471 97.552 40.135 0.40135 1094.4 1080.0 73106 414.20 66434 1.4167e+005 71995 414.21 67375 121.66 122.16 0.88350 1.3048 0.020103 0.053623 0.88519 0.98969 1.0065 26.527 0.93740 14.373 0.028845 0.00000 44127 21850 32507 1.1408e+005 0.071046 1.0000 1181.1 23.586 -2.8896 10.348 1187.9 1.5817 0.99992 23.550 14.770 171.04 25.101 0.54377 0.36150
08-May-2014 01:35:26 87.530 -0.48098 3296.9 86.620 -0.48409 88971 86.620 -0.48409 87723 3.7969 -0.0094932 96.213 -0.55860 97.427 38.052 -0.56820 1031.8 1017.4 77403 -627.59 66424 1.4072e+005 76221 -627.61 67425 121.44 121.46 0.88348 1.3048 0.020161 0.052818 0.88354 0.98961 1.0065 26.604 0.93722 14.416 0.028908 0.00000 44129 21858 32508 1.1403e+005 0.071019 1.0000 1224.0 23.649 -2.8987 10.338 1210.5 1.4159 0.92566 23.548 14.768 171.03 25.100 0.54345 0.36129
08-May-2014 01:36:26 70.427 -0.25613 3389.5 69.680 -0.25778 91398 69.680 -0.25778 90388 2.8880 -0.019596 97.132 -0.34714 97.995 52.126 -0.35314 1409.7 1395.2 62273 -334.19 68453 1.2618e+005 61315 -334.20 69264 120.60 120.61 0.88340 1.3048 0.020199 0.044873 0.88343 0.98949 1.0065 26.653 0.93715 14.444 0.029086 0.00000 44390 21939 32584 1.1449e+005 0.071326 1.0000 1235.7 23.697 -2.8230 10.323 1254.8 1.3645 0.88615 23.546 14.767 171.03 25.100 0.54574 0.36281
08-May-2014 01:37:26 43.292 -0.19082 2890.5 42.880 -0.19206 75485 42.880 -0.19206 74883 2.1975 0.023287 97.779 -0.29909 98.537 74.336 -0.30396 1955.6 1941.6 38293 -248.99 56727 96026 37732 -249.00 57204 125.21 125.31 0.88385 1.3048 0.019631 0.038923 0.88417 0.99047 1.0065 25.905 0.93877 14.023 0.028020 0.00000 44516 21998 32705 1.1482e+005 0.071503 1.0000 998.18 23.056 -3.0055 10.318 1000.0 1.1291 0.73462 23.549 14.769 171.03 25.100 0.54027 0.35917
08-May-2014 01:38:26 69.204 -0.36862 3052.0 68.547 -0.37102 80277 68.547 -0.37102 79313 3.6352 -0.075866 96.441 -0.51132 97.796 45.359 -0.51964 1198.5 1184.4 61220 -480.99 60069 1.2294e+005 60318 -481.00 60836 126.26 126.30 0.88393 1.3048 0.019694 0.050136 0.88406 0.99050 1.0065 25.987 0.93850 14.069 0.027846 0.00000 44321 21887 32590 1.1440e+005 0.071212 1.0000 1031.0 23.110 -3.1597 10.308 1031.7 1.1240 0.73591 23.557 14.774 171.03 25.101 0.53171 0.35348
08-May-2014 01:39:26 82.892 -0.61638 3121.3 82.097 -0.62040 82595 82.097 -0.62040 81434 4.0775 0.035787 95.887 -0.74352 97.441 39.244 -0.75568 1039.5 1025.4 73331 -804.30 61666 1.3687e+005 72241 -804.32 62592 126.26 126.26 0.88392 1.3049 0.019769 0.055464 0.88392 0.99043 1.0065 26.087 0.93825 14.124 0.027870 0.00000 43983 21833 32502 1.1383e+005 0.070854 1.0000 1101.8 23.188 -3.2050 10.293 1087.0 1.3196 0.86770 23.559 14.775 171.04 25.101 0.53197 0.35366
08-May-2014 01:40:26 105.87 -0.25893 3314.5 104.79 -0.26061 89077 104.79 -0.26061 87577 4.7651 -0.011066 95.246 -0.22332 96.912 32.234 -0.22708 872.71 858.39 93634 -337.86 66301 1.5673e+005 92213 -337.87 67505 122.91 122.92 0.88362 1.3048 0.020024 0.061032 0.88365 0.98988 1.0065 26.422 0.93759 14.314 0.028580 0.00000 43880 21777 32424 1.1360e+005 0.070698 1.0000 1237.8 23.489 -2.9837 10.284 1236.0 1.5643 1.0083 23.556 14.773 171.04 25.101 0.53637 0.35658
08-May-2014 01:41:26 78.135 0.22871 3280.4 77.351 0.23018 87303 77.351 0.23018 86202 3.7040 0.0050989 96.291 0.30024 97.669 42.403 0.30521 1143.2 1128.9 69103 298.41 65280 1.3760e+005 68064 298.42 66161 122.74 123.15 0.88362 1.3048 0.019914 0.051971 0.88501 0.98997 1.0065 26.278 0.93797 14.233 0.028576 0.00000 44136 21861 32566 1.1418e+005 0.071145 1.0000 1171.2 23.378 -2.8987 10.273 1170.2 1.5310 0.96824 23.551 14.770 171.03 25.101 0.53925 0.35850
08-May-2014 01:42:26 88.522 0.61003 3407.4 87.597 0.61398 92086 87.597 0.61398 90821 3.8008 0.024993 96.174 0.69266 97.449 38.378 0.70441 1055.7 1041.2 78282 795.97 68769 1.4613e+005 77081 795.99 69785 121.17 122.04 0.88345 1.3048 0.020197 0.053329 0.88640 0.98955 1.0065 26.651 0.93712 14.443 0.028973 0.00000 44059 21853 32463 1.1392e+005 0.070919 1.0000 1288.8 23.689 -2.8887 10.262 1285.8 1.4496 0.90850 23.549 14.769 171.03 25.100 0.54046 0.35930
08-May-2014 01:43:26 43.828 0.11304 3076.9 43.398 0.11377 80750 43.398 0.11377 80137 1.7995 0.015852 98.185 0.26915 98.607 72.862 0.27353 1932.4 1918.3 38762 147.50 60706 93063 38188 147.50 61194 123.77 124.15 0.88372 1.3048 0.019727 0.035477 0.88497 0.99024 1.0065 26.031 0.93854 14.094 0.028321 0.00000 44628 22032 32705 1.1503e+005 0.071702 1.0000 1044.6 23.172 -2.9012 10.253 1067.7 1.2950 0.82396 23.548 14.769 171.03 25.100 0.54134 0.35989
08-May-2014 01:44:26 43.800 0.41327 2842.0 43.388 0.41596 74064 43.388 0.41596 73456 2.3701 0.053312 97.577 0.87413 98.504 81.135 0.88795 2142.8 2128.8 38747 539.25 55645 99047 38179 539.27 56128 126.60 127.77 0.88397 1.3048 0.019579 0.040751 0.88776 0.99064 1.0065 25.836 0.93887 13.984 0.027748 0.00000 44405 21979 32642 1.1464e+005 0.071456 1.0000 997.78 22.987 -3.1272 10.237 992.42 1.0560 0.66313 23.555 14.773 171.03 25.100 0.53226 0.35385
08-May-2014 01:45:26 62.891 1.5366 3027.0 62.301 1.5467 79318 62.301 1.5467 78444 3.1941 0.069050 96.737 2.4181 97.920 47.878 2.4559 1297.7 1283.7 55639 2005.1 59414 1.1783e+005 54822 2005.2 60109 127.06 130.28 0.88400 1.3049 0.019639 0.048135 0.89426 0.99063 1.0065 25.914 0.93864 14.028 0.027683 0.00000 44149 21903 32509 1.1412e+005 0.071074 1.0000 1030.3 23.044 -3.2142 10.229 1022.6 1.2207 0.73498 23.560 14.776 171.04 25.101 0.52938 0.35193
08-May-2014 01:46:26 98.130 1.1692 3226.4 97.164 1.1768 86102 97.164 1.1768 84720 4.8477 0.0066512 95.146 1.2415 97.020 33.307 1.2616 908.61 894.39 86805 1525.7 64142 1.5462e+005 85499 1525.7 65250 124.89 126.49 0.88379 1.3049 0.019898 0.061863 0.88904 0.99018 1.0065 26.256 0.93790 14.220 0.028167 0.00000 43822 21769 32377 1.1346e+005 0.070648 1.0000 1196.4 23.337 -3.1297 10.216 1182.8 1.4598 0.90271 23.559 14.775 171.04 25.101 0.53248 0.35400
08-May-2014 01:47:26 78.670 0.57421 3322.6 77.885 0.57792 88269 77.885 0.57792 87162 3.4892 0.074490 96.436 0.76610 97.677 42.895 0.77867 1159.6 1145.4 69579 749.23 66006 1.3580e+005 68534 749.25 66893 123.08 124.05 0.88365 1.3048 0.019879 0.050975 0.88690 0.99003 1.0065 26.232 0.93806 14.207 0.028499 0.00000 44060 21873 32537 1.1403e+005 0.071028 1.0000 1180.9 23.338 -2.9165 10.209 1188.3 1.5957 0.98966 23.554 14.772 171.04 25.101 0.53710 0.35707
08-May-2014 01:48:26 86.193 0.96865 3357.8 85.318 0.97491 89866 85.318 0.97491 88645 4.1886 -0.055430 95.867 1.1513 97.477 39.189 1.1703 1071.4 1057.1 76232 1263.9 67122 1.4774e+005 75075 1263.9 68103 122.64 124.10 0.88360 1.3048 0.020005 0.055464 0.88849 0.98987 1.0065 26.397 0.93767 14.300 0.028626 0.00000 44121 21833 32487 1.1399e+005 0.070975 1.0000 1242.6 23.473 -2.9413 10.194 1227.3 1.4568 0.90123 23.551 14.771 171.03 25.100 0.53787 0.35758
08-May-2014 01:49:26 60.398 -0.41206 3163.1 59.783 -0.41472 84010 59.783 -0.41472 83155 2.4517 0.010691 97.538 -0.81086 98.204 71.711 -0.82444 1892.3 1878.1 53414 -537.64 62980 1.0964e+005 52606 -537.66 63665 122.72 122.72 0.88361 1.3048 0.019907 0.041217 0.88364 0.98997 1.0065 26.269 0.93799 14.228 0.028581 0.00000 44456 21980 32569 1.1461e+005 0.071356 1.0000 1153.9 23.371 -2.8904 10.178 1179.7 1.3281 0.87664 23.550 14.769 171.03 25.100 0.54012 0.35908
08-May-2014 01:50:26 51.786 -0.60863 2949.1 51.309 -0.61258 76461 51.309 -0.61258 75747 2.9035 -0.081071 97.178 -1.2507 98.299 58.694 -1.2707 1515.6 1501.7 45814 -794.16 57378 1.0629e+005 45149 -794.18 57944 127.08 127.08 0.88402 1.3048 0.019463 0.043523 0.88403 0.99080 1.0065 25.683 0.93923 13.898 0.027624 0.00000 44531 21954 32634 1.1477e+005 0.071462 1.0000 976.04 22.861 -3.1093 10.166 975.93 1.0961 0.73591 23.554 14.772 171.03 25.100 0.53370 0.35480
08-May-2014 01:51:26 68.814 -0.86743 3018.5 68.180 -0.87308 78780 68.180 -0.87308 77828 3.2549 0.0065080 96.739 -1.2610 97.802 45.279 -1.2813 1177.7 1163.7 60883 -1131.9 58945 1.1596e+005 59995 -1131.9 59701 127.80 127.80 0.88407 1.3049 0.019540 0.047763 0.88407 0.99079 1.0065 25.784 0.93893 13.954 0.027519 0.00000 44260 21910 32530 1.1431e+005 0.071192 1.0000 1009.3 22.933 -3.2340 10.152 1007.9 1.1350 0.76078 23.561 14.777 171.04 25.101 0.52692 0.35030
08-May-2014 01:52:26 109.12 -1.0786 3151.6 108.08 -1.0857 83586 108.08 -1.0857 82061 5.7018 -0.10685 94.405 -0.92524 96.698 30.568 -0.94044 809.85 795.75 96545 -1407.5 62123 1.6091e+005 95108 -1407.5 63344 126.75 126.75 0.88397 1.3049 0.019730 0.067633 0.88397 0.99051 1.0065 26.036 0.93835 14.096 0.027770 0.00000 43826 21711 32422 1.1350e+005 0.070725 1.0000 1144.8 23.143 -3.2347 10.144 1125.6 1.3905 0.92547 23.562 14.777 171.04 25.102 0.52884 0.35158
08-May-2014 01:53:26 97.621 -1.0598 3302.5 96.652 -1.0667 88039 96.652 -1.0667 86665 4.4354 -0.020782 95.585 -1.0943 97.160 34.629 -1.1127 922.00 907.79 86346 -1382.8 65618 1.5040e+005 85049 -1382.9 66718 123.64 123.64 0.88369 1.3048 0.019887 0.057934 0.88369 0.99008 1.0065 26.243 0.93800 14.213 0.028397 0.00000 43992 21808 32470 1.1380e+005 0.070872 1.0000 1199.3 23.340 -2.9843 10.128 1204.6 1.6079 1.0702 23.558 14.774 171.04 25.101 0.53437 0.35525
08-May-2014 01:54:26 81.840 -0.40569 3295.5 81.023 -0.40832 87762 81.023 -0.40832 86609 3.7136 -0.0017453 96.288 -0.49469 97.589 40.672 -0.50295 1088.4 1074.2 72384 -529.35 65585 1.3719e+005 71296 -529.36 66508 123.32 123.32 0.88367 1.3048 0.019915 0.051968 0.88367 0.99002 1.0065 26.279 0.93793 14.233 0.028466 0.00000 44144 21863 32491 1.1405e+005 0.071023 1.0000 1185.1 23.372 -2.9653 10.120 1177.6 1.4943 0.97163 23.553 14.772 171.03 25.101 0.53686 0.35691
08-May-2014 01:55:26 83.498 -0.55451 3348.1 82.622 -0.55810 90443 82.622 -0.55810 89248 3.4820 -0.021182 96.539 -0.65789 97.597 43.073 -0.66923 1165.1 1150.7 73836 -723.53 67581 1.3622e+005 72703 -723.55 68540 121.23 121.23 0.88346 1.3048 0.020198 0.049982 0.88346 0.98955 1.0065 26.653 0.93711 14.443 0.028960 0.00000 44232 21889 32512 1.1421e+005 0.071160 1.0000 1228.2 23.689 -2.8967 10.110 1240.3 1.3909 0.91343 23.550 14.770 171.03 25.100 0.54089 0.35959
08-May-2014 01:56:26 40.861 -0.40632 2929.0 40.472 -0.40895 76465 40.472 -0.40895 75897 2.0693 -0.029352 97.960 -0.99688 98.635 72.880 -1.0131 1902.2 1888.2 36143 -530.16 57497 92132 35613 -530.18 57947 125.25 125.25 0.88386 1.3048 0.019631 0.037138 0.88386 0.99047 1.0065 25.905 0.93877 14.023 0.028015 0.00000 44647 22018 32675 1.1499e+005 0.071603 1.0000 979.98 23.056 -3.0088 10.091 992.08 1.1868 0.78922 23.550 14.770 171.03 25.100 0.54031 0.35920
08-May-2014 01:57:26 57.058 -0.37113 2956.9 56.526 -0.37355 77251 56.526 -0.37355 76460 2.8623 0.030162 97.108 -0.62476 98.121 53.089 -0.63482 1391.5 1377.5 50478 -484.27 57914 1.0907e+005 49740 -484.29 58543 127.11 127.14 0.88401 1.3049 0.019596 0.044726 0.88413 0.99067 1.0065 25.858 0.93878 13.996 0.027661 0.00000 44316 21941 32575 1.1444e+005 0.071252 1.0000 990.40 22.999 -3.1932 10.081 984.98 1.0708 0.69943 23.558 14.774 171.03 25.101 0.53081 0.35289
08-May-2014 01:58:26 83.118 0.35116 3106.9 82.333 0.35345 81884 82.333 0.35345 80726 4.4214 -0.015467 95.594 0.43420 97.390 38.506 0.44114 1028.1 1014.0 73537 458.21 61130 1.4005e+005 72449 458.23 62054 127.06 127.62 0.88400 1.3049 0.019690 0.057705 0.88584 0.99058 1.0065 25.982 0.93847 14.065 0.027700 0.00000 43992 21810 32487 1.1385e+005 0.070922 1.0000 1087.2 23.097 -3.2443 10.063 1070.9 1.2936 0.81926 23.561 14.777 171.04 25.101 0.52969 0.35214
08-May-2014 01:59:26 100.80 0.49564 3328.1 99.799 0.49886 89024 99.799 0.49886 87601 4.4977 0.045634 95.457 0.47486 97.046 33.334 0.48272 904.40 890.15 89164 646.73 66323 1.5345e+005 87817 646.75 67465 123.81 124.41 0.88370 1.3048 0.019947 0.059383 0.88570 0.99004 1.0065 26.322 0.93779 14.257 0.028384 0.00000 43839 21786 32438 1.1359e+005 0.070795 1.0000 1229.8 23.400 -3.0394 10.055 1230.8 1.5804 0.99605 23.558 14.775 171.04 25.101 0.53422 0.35515
08-May-2014 02:00:26 80.110 0.38600 3314.0 79.315 0.38850 88037 79.315 0.38850 86910 3.7933 -0.0086355 96.215 0.47650 97.629 41.319 0.48434 1113.8 1099.6 70856 503.65 65814 1.3912e+005 69793 503.67 66717 123.47 124.07 0.88368 1.3048 0.019874 0.052529 0.88570 0.99008 1.0065 26.225 0.93806 14.203 0.028425 0.00000 44139 21859 32521 1.1410e+005 0.071136 1.0000 1190.8 23.328 -2.9568 10.048 1184.9 1.5482 0.97417 23.553 14.772 171.03 25.101 0.53734 0.35723
08-May-2014 02:01:26 79.721 -0.040530 3457.2 78.902 -0.040793 92857 78.902 -0.040793 91722 3.2361 0.018082 96.746 -0.034383 97.744 44.675 -0.034971 1211.8 1197.4 70506 -52.884 69457 1.3581e+005 69429 -52.886 70369 122.07 122.19 0.88354 1.3048 0.020105 0.048279 0.88395 0.98972 1.0065 26.529 0.93737 14.374 0.028768 0.00000 44223 21901 32526 1.1424e+005 0.071157 1.0000 1288.4 23.583 -2.9364 10.033 1293.3 1.3953 0.89326 23.551 14.770 171.03 25.100 0.53912 0.35841
08-May-2014 02:02:26 42.328 -0.086023 3045.5 41.926 -0.086581 79309 41.926 -0.086581 78722 2.0885 -0.046551 97.958 -0.23336 98.641 74.497 -0.23708 1951.1 1937.1 37442 -112.24 59635 95703 36892 -112.25 60102 125.57 125.69 0.88389 1.3048 0.019582 0.037034 0.88427 0.99055 1.0065 25.839 0.93892 13.986 0.027939 0.00000 44679 22019 32676 1.1502e+005 0.071635 1.0000 1029.3 23.001 -3.0148 10.013 1048.0 1.1949 0.77560 23.551 14.771 171.03 25.100 0.53829 0.35786
08-May-2014 02:03:26 65.595 -1.1165 2975.7 64.992 -1.1238 77547 64.992 -1.1238 76641 3.2046 -0.0036800 96.799 -1.6807 97.884 47.085 -1.7078 1218.0 1204.0 58036 -1456.9 58047 1.1476e+005 57190 -1457.0 58767 127.91 127.91 0.88408 1.3049 0.019517 0.047176 0.88408 0.99082 1.0065 25.754 0.93900 13.938 0.027492 0.00000 44303 21914 32604 1.1443e+005 0.071286 1.0000 1013.2 22.909 -3.2329 9.9981 1006.8 1.0570 0.71814 23.559 14.775 171.03 25.101 0.52926 0.35185
08-May-2014 02:04:26 74.604 -0.42155 3001.9 73.916 -0.42431 78563 73.916 -0.42431 77529 4.0313 -0.060529 96.029 -0.52046 97.599 43.211 -0.52879 1134.4 1120.4 66009 -550.08 58714 1.2815e+005 65042 -550.09 59537 128.27 128.28 0.88411 1.3049 0.019571 0.053645 0.88415 0.99080 1.0065 25.826 0.93880 13.977 0.027444 0.00000 44182 21853 32508 1.1413e+005 0.071079 1.0000 1024.2 22.961 -3.3043 9.9844 1017.9 1.2382 0.80873 23.563 14.778 171.04 25.102 0.52733 0.35057
08-May-2014 02:05:26 99.317 -0.034187 3221.8 98.342 -0.034412 86122 98.342 -0.034412 84722 4.7059 0.070347 95.224 -0.035943 97.012 32.514 -0.036511 877.24 863.00 87858 -44.613 64144 1.5400e+005 86536 -44.614 65266 125.27 125.38 0.88382 1.3049 0.019924 0.061483 0.88421 0.99019 1.0065 26.291 0.93778 14.239 0.028105 0.00000 43743 21767 32444 1.1346e+005 0.070668 1.0000 1184.3 23.360 -3.1878 9.9737 1171.6 1.4850 0.95123 23.562 14.777 171.04 25.102 0.53142 0.35329
