,Time,qo_lc[m3/d],qw_lc[m3/d],qg_lc[m3/d],qo_sc[Sm3/d],qw_sc[Sm3/d],qg_sc[Sm3/d],qo_scnp[Sm3/d],qw_scnp[Sm3/d],qg_scnp[Sm3/d],Fo_lc[%],Fw_lc[%],Fg_lc[%],WLR[%],GVF[%],GLR[m3/m3],BSW[%],GOR[Sm3/Sm3],GOR1[Sm3/Sm3],mo_lc[kg/d],mw_lc[kg/d],mg_lc[kg/d],m_lc[kg/d],mo_sc[kg/d],mw_sc[kg/d],mg_sc[kg/d],Mu_o_lc[cP],Mu_l_lc[cP],Do_lc[g/cm3],Dw_lc[g/cm3],Dg_lc[g/cm3],Dm_lc[g/cm3],Dl_lc[g/cm3],bo[Sm3/m3],bw[Sm3/m3],bg[Sm3/m3],Z,Rst[Sm3/Sm3],Rwst[Sm3/Sm3],rgmp[Sm3/Sm3],N32[cps],N81[cps],N356[cps],NTotal[cps],DeadTime[s],SampleTime[s],DPV[mbar],PL[bara],TL[DegC],TAMB[DegC],Dyn_DP[mbar],OperatingPointLE[1/m],OperatingPointHE[1/m],OilPointLE[1/m],OilPointHE[1/m],WaterPointLE[1/m],WaterPointHE[1/m],GasPointLE[1/m],GasPointHE[1/m]
386,0.30465666929755325,0.30465666929755325,0.5627260210581642,0.16066825775656327,0.5788105947026487,0.5648454299521376,0.1606526196181113,0.5030326080429168,0.5648454299521376,0.1606526196181113,0.49376805612876606,0.6234352356635153,0.08214054763582315,0.3933884297520649,0.1637807772799416,0.41295746785360876,0.11336816970619792,0.1640084095739765,0.08090340599694357,0.08145620921920418,0.563301282051282,0.1606485098145318,0.49355120778227124,0.5499892592907135,0.5648632314685866,0.16064878500470603,0.5030775326905297,0.516487104146262,0.36917808219178117,0.5952380952380736,0.375,0.24531024531024492,0.5745828628779326,0.03767741935483926,0.6841317365269219,0.33333333333325754,0.24530708948423552,0.7494071146245034,0.2442426208238726,0.38525292940840217,0.0,0.5872142252328523,0.4285714285714306,0.46325878594249303,0.4914285714285711,0.5128453708191927,0.0,0.4787306327542382,0.24754848550882524,0.6503280295603648,0.9752160973479193,0.45438586321969476,0.30905976457153334,0.4510665214182803,0.6447368421052602,0.638297872340388,0.3000000000001819,0.28571428571422075,0.1840101522842641,0.18407417507499346
387,0.30544593528018943,0.30544593528018943,0.594490370717383,0.06533910103420845,0.6756621689155422,0.596349048532914,0.06534100733641282,0.6195127809916527,0.596349048532914,0.06534100733641282,0.611989269500619,0.547153405562073,0.09762568888803096,0.4672176308539946,0.0906639324690647,0.4302670623145417,0.12215800948195313,0.09074946862582013,0.08819757944105816,0.08867929499170116,0.594964846980976,0.06533494400134136,0.6118974751338944,0.5515878764868389,0.5963291904248891,0.06533957756193104,0.6195482763175275,0.39209924910218774,0.27397260273972623,0.4829931972788586,0.25,0.2967772967772966,0.505708192196713,0.018322580645159903,0.6002994011975886,0.16666666666651508,0.2968835429196277,0.7090909090909037,0.29614012325656836,0.4934266933409539,0.0,0.6337849280270937,0.49223602484472195,0.4504792332268366,0.528571428571432,0.5201163354338334,0.0,0.5721799528559086,0.30529527130093737,0.7619334891787949,0.979482178951966,0.5567350927022349,0.384154206155399,0.635707675908681,0.5657894736842195,0.5744680851063322,0.3000000000001819,0.28571428571422075,0.25598259608411933,0.2559312789746393
388,0.30623520126282555,0.30623520126282555,0.579636538142928,0.06888424821002388,0.7529735132433784,0.580857360863835,0.06888817528345233,0.7344516284004243,0.580857360863835,0.06888817528345233,0.7304374742055304,0.47363190946104483,0.11828605623063634,0.5377410468319557,0.09477927440762954,0.47873392680514115,0.18000715183813773,0.0948294981979484,0.15018707512866902,0.15053437661915678,0.5798438792390405,0.06888654317365107,0.7304623456115422,0.5649762955043887,0.5808918201644901,0.0688872037770216,0.7345132743362832,0.25106105125693734,0.17534246575342483,0.3435374149659651,0.125,0.3888888888888893,0.44316898757997747,0.013032258064516355,0.4835329341317163,0.16666666666651508,0.3887370147621647,0.6284584980237184,0.38825819007460227,0.6317519291226059,0.0,0.6693480101608813,0.5574534161490732,0.48881789137379883,0.5828571428571436,0.6165777993213766,0.0,0.7132766821297047,0.4033558509479187,0.8647914938541588,0.9832403936983879,0.7023094822089547,0.37120513068879907,0.6075950849820198,0.4473684210526585,0.4468085106382773,0.20000000000004547,0.14285714285711038,0.32260696156635316,0.32260703572402605
389,0.30702446724546173,0.30702446724546173,0.26894006478556204,0.14047484089101037,0.7002998500749626,0.2696940969733404,0.14046389842650003,0.6274395980543266,0.2696940969733404,0.14046389842650003,0.6355963681386712,0.16781450555517216,0.21652848690750803,0.8287878787878782,0.13966271987115564,0.7915430267062291,0.42299662017971873,0.1398484428426208,0.37193697412566523,0.37240386050882146,0.26899813895781644,0.14046003117176095,0.636736255328451,0.3083482787388908,0.26968757390230447,0.14046084845805912,0.6274996697926298,0.3016650342801177,0.21438356164383565,0.4047619047618696,0.125,0.29316979316979275,0.15733596788357807,0.022193548387097195,0.5628742514969929,0.16666666666651508,0.29323856387825753,0.725691699604738,0.29257216996432023,0.5634466990568736,0.0,0.8446232006773897,0.8354037267080798,0.7891373801916899,0.8228571428571456,0.8177411536597177,0.0,0.5265458144938719,0.3083460448899542,0.8879420858155493,0.9866431016444727,0.5288291943724485,0.2510948086442725,0.38105445643134095,0.368421052631561,0.3617021276595551,0.09999999999990905,0.0714285714284415,0.34807831762146524,0.34796836651213603
390,0.30781373322809785,0.30781373322809785,0.1275772827769811,0.1846981901352427,0.48270864567716143,0.12818793498115566,0.18467504878591015,0.36503392917909383,0.12818793498115566,0.18467504878591015,0.3721213371853076,0.09334069422400113,0.16415620264648825,0.9106060606060602,0.22019654386186682,0.9023244312561793,0.6005698400064596,0.22047407818131406,0.5318291204834091,0.5324533902398328,0.12764940033085195,0.18467096262818336,0.37299158377964803,0.16632113222062916,0.1281827259111333,0.18467090146287185,0.3650508519350153,0.4257264120143649,0.3378995433789953,0.5306122448979522,0.125,0.17604617604617623,0.0658323924225317,0.09522580645161227,0.6856287425149787,0.16666666666651508,0.17605248769819504,0.8379446640316104,0.1754784301005512,0.43383823949699885,0.0,0.9593564775613892,0.933229813664596,0.9041533546325837,0.9600000000000009,0.9568589432864769,0.0,0.323541007809813,0.18718675092612713,0.8368147198552145,0.9894871560471706,0.3351440424633373,0.11059224177045462,0.13092267866137208,0.4342105263157805,0.425531914893611,0.09999999999990905,0.0714285714284415,0.26903553299492433,0.26902099809108293
391,0.30860299921073403,0.30860299921073403,0.08252446597615384,0.18134944311853624,0.33248375812093967,0.08311174824851442,0.18132796482474126,0.19328622615449276,0.08311174824851442,0.18132796482474126,0.1973380107304994,0.049906838727486025,0.21689718074684633,0.9464187327823677,0.22457406913212635,0.9312561819980196,0.679759144547877,0.22482672581092314,0.5910256635458202,0.5916870845079081,0.08261605665839539,0.18132361851556872,0.1978085036616022,0.10018833708841851,0.0831121738444964,0.1813237104131022,0.19329018623695693,0.5288932419196861,0.4136986301369867,0.6258503401360258,0.25,0.09908609908609911,0.029262325931501687,0.10412903225806502,0.7739520958083688,0.16666666666651508,0.09896118097320894,0.9090909090909065,0.09860525462212122,0.33552443555301537,0.0,0.9500423370025395,0.9689440993788878,0.853035143769965,0.951428571428572,0.9772176442074638,0.0,0.2090362304859532,0.10634125081717105,0.7789382399517382,0.9925851438786807,0.20878083518958623,0.03774094711781101,0.02882711927938053,0.5526315789473415,0.5531914893616658,0.09999999999990905,0.0714285714284415,0.1562726613488037,0.15625852195254986
392,0.30939226519337015,0.30939226519337015,0.15315443986768656,0.21250497215592684,0.34032983508245884,0.1540671460611806,0.21247931230393005,0.20451588365994744,0.1540671460611806,0.21247931230393005,0.20569541890218757,0.18049824028707476,0.20830429788917953,0.8173553719008257,0.2601092742671742,0.8330860534124618,0.49035078612543403,0.2603548655392292,0.42204324685134115,0.4227678689042864,0.1533485835401158,0.21247099082757592,0.20600612088752857,0.1825071313313983,0.1540649551987808,0.2124727069035815,0.20454365341434433,0.5830884753509631,0.475570776255708,0.6700680272108457,0.25,0.10076960076959995,0.15619119307489648,0.14670967741935392,0.7949101796407092,0.16666666666651508,0.10078367049389403,0.900395256916994,0.10022705157314293,0.297370677336382,0.0,0.8501270110076184,0.8385093167701925,0.8178913738019133,0.8371428571428581,0.8477944740668946,0.0,0.21348220352490155,0.10438003922423178,0.7083176231053465,0.9949721181095165,0.20240471005191996,0.05940770724893313,0.04447646156188867,0.6447368421052602,0.638297872340388,0.20000000000004547,0.14285714285711038,0.09472443799854968,0.09462776111262627
393,0.31018153117600633,0.31018153117600633,0.3340684076120179,0.20138375099443123,0.469065467266367,0.33565515965687065,0.2013620532075192,0.3569469743979823,0.33565515965687065,0.2013620532075192,0.35431283532810576,0.3836450210475467,0.17366058933104267,0.6195592286501377,0.2112448558225768,0.6352621167161203,0.235860700649433,0.2115007855096571,0.19133042913102283,0.19198039887240828,0.33450294665012403,0.20135890586356825,0.3545469450213137,0.35975381295179665,0.3356544131171664,0.20135731950356095,0.35696737551182145,0.5994123408423109,0.45502283105022867,0.6768707482992795,0.375,0.1654641654641651,0.3530297327813323,0.09019354838709681,0.7634730538921985,0.33333333333325754,0.16548204847822046,0.8268774703557256,0.1647745702238077,0.3035152900828808,0.0,0.710414902624894,0.6397515527950333,0.6102236421725209,0.6485714285714295,0.6577799321376645,0.0,0.3247154157823655,0.1656134234037916,0.623633210165146,0.9971051589115397,0.30624446229391444,0.16860817830978875,0.22046128076278837,0.6710526315789593,0.6808510638297776,0.3000000000001819,0.21428571428555188,0.11539158810732442,0.11535314971366262
394,0.31097079715864245,0.31097079715864245,0.5844354686669828,0.12906672633253782,0.5951524237881061,0.5866378413373718,0.129055158955611,0.5199071201233059,0.5866378413373718,0.129055158955611,0.5101733388361536,0.6024014905803602,0.1033211400554006,0.4112947658402213,0.13812192461292844,0.39836795252225343,0.10589334532996506,0.13831716107568612,0.07237084789825926,0.07292462523381724,0.5850780603804797,0.1290514715128974,0.5098917914526178,0.5420960868848446,0.58667262264498,0.12905281047445213,0.5199577334566108,0.5288932419196861,0.3700913242009132,0.6054421768707243,0.375,0.2455507455507444,0.5583991970894493,0.023741935483871046,0.6886227544910071,0.33333333333325754,0.24567158738837236,0.7478260869565219,0.2445669802140773,0.37610745927407807,0.0,0.5884843353090581,0.4394409937888213,0.44568690095846364,0.48571428571428754,0.4730974309258329,0.0,0.4986955682876293,0.24689474831117852,0.634228187919463,0.998679546170176,0.4754187954919967,0.3130362523132452,0.4757938878541894,0.6578947368421382,0.6595744680851112,0.3000000000001819,0.28571428571422075,0.18255982596084142,0.18257431142623481
395,0.31176006314127863,0.31176006314127863,0.5620404595547277,0.11408661495624506,0.6832583708145927,0.5638049434669009,0.11407949015636194,0.6240967231819363,0.5638049434669009,0.11407949015636194,0.6182831200990508,0.5169829549375474,0.15914930170158964,0.48856749311294756,0.12610128703924792,0.462908011869434,0.13322028814986567,0.12626605674152108,0.1007131690351139,0.10119784668616241,0.5624612282878412,0.11407416440245866,0.6182916165701169,0.5499892592907135,0.563812176472134,0.11407656928159615,0.6241447629111083,0.39862879529872686,0.2785388127853885,0.4897959183672924,0.25,0.2936507936507935,0.4887247522268222,0.018580645161289766,0.6047904191616738,0.16666666666651508,0.29360306178239437,0.7122529644268809,0.29289652935452404,0.4875678765361533,0.0,0.6054191363251462,0.5093167701863379,0.4233226837060684,0.5171428571428578,0.5099369849733435,0.0,0.5854339856890001,0.3018086729134888,0.7567679662167257,0.9994413464566129,0.5685764679579012,0.39746014590651174,0.6125147883941855,0.5789473684210975,0.5744680851063322,0.3000000000001819,0.28571428571422075,0.25498549673676596,0.2549768202890652
396,0.31254932912391475,0.31254932912391475,0.6094013334171242,0.13319013524264123,0.8356821589205399,0.610569030497815,0.13318034730627673,0.8280521248273516,0.610569030497815,0.13318034730627673,0.8252166735451918,0.5050583120557587,0.0836635813491106,0.5112947658402209,0.140781212691546,0.47057368941641897,0.14618587858024482,0.14096479068477955,0.12267912663141806,0.12300761387886291,0.609568858560794,0.13317658535841806,0.8253634276970161,0.6103370584444455,0.6105841238142786,0.1331773546368732,0.8280544181746139,0.22984002611818477,0.16118721461187224,0.31972789115644673,0.125,0.40933140933140866,0.4680247145903902,0.01367741935483835,0.46257485029940426,0.16666666666651508,0.4091488973938393,0.6094861660078976,0.40869283165747605,0.6550442983709628,0.0,0.6778154106689236,0.5326086956521792,0.5463258785942458,0.5971428571428561,0.5986427532719389,0.0,0.771829308189818,0.4244933536718243,0.8745946761179397,0.9997460665711878,0.7644145971862243,0.3887424612419897,0.5866277775825515,0.4473684210526585,0.4468085106382773,0.20000000000004547,0.14285714285711038,0.330130529369109,0.33010635396782195
397,0.31333859510655093,0.31333859510655093,0.2492530236118808,0.1018546141607001,0.6477261369315344,0.2501156096094707,0.10185509967146705,0.5503132694116939,0.2501156096094707,0.10185509967146705,0.5572843582335949,0.1820440273273066,0.10254418052485789,0.8309917355371894,0.08340707239537247,0.805143422354103,0.4277606671972869,0.08349967655484702,0.36148535895589234,0.3619973478761055,0.24934734284532675,0.10185315737928562,0.5583397092578424,0.27972303957077127,0.25011167459337313,0.10185612108417894,0.5503632281072515,0.35520731309174014,0.24817351598173554,0.45918367346939704,0.125,0.23184223184223196,0.14366139756617735,0.017419354838709822,0.6227544910179574,0.16666666666651508,0.23182066703116444,0.7857707509881351,0.2312682452156989,0.5038582452129177,0.0,0.9348010160880591,0.8571428571428612,0.8194888178913686,0.9028571428571439,0.9074163839069342,0.0,0.44416948384769595,0.24580518631510095,0.8756504034386546,0.9999999999999999,0.4563732268989674,0.22305547200399684,0.3922643520633471,0.368421052631561,0.3617021276595551,0.09999999999990905,0.0714285714284415,0.3426395939086291,0.34265066812108014
398,0.31412786108918705,0.31412786108918705,0.14037443084112683,0.09759347653142406,0.43048475762118943,0.141153552683299,0.09759652199688759,0.29657505454691035,0.141153552683299,0.09759652199688759,0.301134956665291,0.10983368987647504,0.12552094895231108,0.8997245179063356,0.04549348989423711,0.8872403560830833,0.5711204161908386,0.04558728398484427,0.4688998577175077,0.4695752210835068,0.14050222291149714,0.09759276266400421,0.30178161547710114,0.15034994729558931,0.14114354783614055,0.09759211062801748,0.2966054682340511,0.49591903362716305,0.3465753424657536,0.5952380952380736,0.125,0.1233766233766227,0.07067808305106005,0.022580645161289326,0.7455089820359149,0.16666666666651508,0.12320029159832302,0.8869565217391369,0.12293220888744694,0.36639039725635847,0.0,0.9809483488568986,0.9347826086956559,0.9201277955271578,0.9714285714285751,0.9840038778477904,0.0,0.2572708436443557,0.1318370015253869,0.7972249453284065,0.9996444931996628,0.26252246134991675,0.03916840425586138,0.11922081268814944,0.48684210526317884,0.48936170212761,0.09999999999990905,0.0714285714284415,0.21093183466279886,0.21093536951186298
399,0.3149171270718232,0.3149171270718232,0.1797028090882603,0.1059263126491647,0.3599200399800102,0.18076718536844782,0.10592199194723712,0.21456452549192306,0.18076718536844782,0.10592199194723712,0.21498142798184072,0.21079290594161895,0.07389415977376483,0.8063360881542696,0.07848645308088824,0.8150346191889213,0.43546619602957626,0.07865261990573881,0.34664230884083674,0.3473755389870995,0.1799136683209264,0.10591920492955866,0.21526942835282536,0.184555359613934,0.1807617521086791,0.10591817215323002,0.21458195746929087,0.5729676787463269,0.40045662100456614,0.6666666666666856,0.25,0.07335257335257328,0.15619119307489648,0.025290322580644897,0.8068862275449078,0.16666666666651508,0.07326407873154661,0.9320158102766811,0.0729808627959776,0.29665618748213785,0.0,0.942845046570703,0.8462732919254705,0.8130990415335475,0.9085714285714275,0.9185651963160453,0.0,0.18261205110352408,0.07866637611680094,0.7482467385566698,0.9984763994271261,0.18132209368763608,0.020754207175011308,0.07725105715055469,0.6184210526316178,0.6170212765957217,0.20000000000004547,0.14285714285711038,0.10931834662799123,0.10935369511862536
400,0.31570639305445936,0.31570639305445936,0.32159118824947575,0.053142402545743844,0.41469265367316344,0.3232155656778191,0.053143294716300665,0.28642632664091106,0.3232155656778191,0.053143294716300665,0.2824597606273216,0.3392312469808847,0.12946462179926455,0.6702479338842977,0.03531984025544148,0.6535608308605312,0.2534057745325351,0.03542648553738101,0.1863505419030722,0.18707133510727056,0.3219861455748553,0.05314442280797356,0.28257186577768056,0.2985067916252442,0.3232059805029298,0.053145803245830306,0.28646149782063146,0.5905974534769838,0.41278538812785426,0.6768707482992795,0.25,0.11447811447811418,0.29687303976916324,0.025677419354838804,0.7904191616766241,0.33333333333325754,0.11445234189903353,0.8845849802371504,0.11385014596172516,0.29579879965704503,0.0,0.7870448772226908,0.7049689440993845,0.6645367412140573,0.7342857142857184,0.7377605428986911,0.0,0.25861302418441545,0.11723687077794764,0.6850539175024508,0.9970543722257773,0.2419035631774633,0.08046270003517658,0.1949256773377377,0.6710526315789593,0.6808510638297776,0.20000000000004547,0.14285714285711038,0.08194343727338715,0.08194709571857128
401,0.3164956590370955,0.3164956590370955,0.45932049428984395,0.09400357995226732,0.5279860069965017,0.4613170246710907,0.09399501025121657,0.4265067958444262,0.4613170246710907,0.09399501025121657,0.4201403219149815,0.47412876958111927,0.17207095908656586,0.5294765840220368,0.10094526454766353,0.5200296735905034,0.16172382369565466,0.10110433416504941,0.11636863461504682,0.11699642578004935,0.45989066377171217,0.093991624018261,0.42012788282872426,0.4375864876881498,0.461321176130541,0.09399494720476775,0.42654867256637186,0.5710088148873647,0.39908675799086746,0.6496598639455442,0.375,0.18614718614718573,0.4429651235729519,0.024645161290322903,0.7410179640718582,0.33333333333325754,0.18607618006196347,0.807905138339919,0.18520921180668148,0.32966561874821343,0.0,0.6367485182049109,0.5543478260869605,0.5255591054313058,0.5628571428571476,0.5453223460979117,0.0,0.39627041582430866,0.18718675092612713,0.6392805972400272,0.9950736914810413,0.3732351796493959,0.23309865258242285,0.37734125171311117,0.6710526315789593,0.6808510638297776,0.3000000000001819,0.21428571428555188,0.12672226250906515,0.12667030269975488
402,0.31728492501973166,0.31728492501973166,0.5447871617182456,0.17638772871917266,0.6735132433783111,0.5466947212652316,0.17636884618234816,0.6023980623336067,0.5466947212652316,0.17636884618234816,0.5969252992158482,0.517272790007591,0.1999729753206768,0.4825068870523417,0.1743210153985889,0.4703264094955486,0.1361733051873897,0.1745712041400979,0.10464789474608727,0.10516725066083552,0.5453370554177006,0.1763643361520023,0.5969778117827085,0.5397980746654144,0.5466668418424995,0.17636465482092298,0.6024303262448818,0.44988573294156087,0.32579908675799096,0.537414965986386,0.25,0.26599326599326556,0.4959540835528792,0.04219354838709677,0.6437125748502979,0.33333333333325754,0.26608347002004695,0.7351778656126413,0.2653259811871549,0.44098313803943956,0.0,0.5740897544453851,0.5,0.4568690095846648,0.4885714285714329,0.46534173533688516,0.0,0.5581709434690334,0.27195467422096353,0.7164241007465499,0.9927375039359682,0.5417470582877205,0.3763541725081951,0.5270056576589242,0.6184210526316178,0.6170212765957217,0.3000000000001819,0.28571428571422075,0.2056744017403922,0.2056176711208071
403,0.3180741910023678,0.3180741910023678,0.5419877855792137,0.19033363166268896,0.731184407796102,0.5435154570047862,0.1903100066694662,0.6750405348599795,0.5435154570047862,0.1903100066694662,0.6716673545191911,0.5041750051756263,0.16792498721153568,0.5001377410468315,0.18622273410396506,0.49604352126607054,0.15066154502774223,0.1865003234451529,0.12224876600678036,0.12271781226124298,0.5422999379652605,0.19030588719480823,0.6718493824461689,0.5609797525140753,0.5435136768531413,0.19030594941869988,0.6751023642847709,0.336271629121776,0.2534246575342465,0.4319727891156049,0.25,0.3047138047138045,0.47850018818216034,0.051612903225805695,0.5718562874251631,0.16666666666651508,0.3045379989065058,0.7083003952569129,0.30392474862147223,0.539296941983423,0.0,0.6083827265029633,0.517080745341616,0.4153354632587849,0.5114285714285742,0.48473097430925094,0.0,0.6232666996619383,0.3168446284593598,0.8294246286102104,0.9898934495332702,0.6011195482059902,0.4021503622172488,0.558163779269307,0.5131578947368212,0.5106382978722763,0.20000000000004547,0.21428571428555188,0.26803843364757096,0.26806653940550884
404,0.31886345698500396,0.31886345698500396,0.4453807437199709,0.1391273866348449,0.7787606196901551,0.4462877754398945,0.13911666625497124,0.738354985287347,0.4462877754398945,0.13911666625497124,0.7410647957078003,0.33939686702090954,0.0723547182194597,0.67823691460055,0.13654461096207238,0.6226508407517279,0.28756156925171006,0.13672627298770904,0.24959159655008867,0.2499846317323989,0.4454611248966087,0.1391129385672422,0.7417204066018142,0.45082503634356286,0.4462976587749955,0.13911381745157736,0.7384229295997888,0.23571661769507024,0.16552511415525117,0.3333333333333144,0.125,0.3525733525733523,0.2993507715468573,0.014580645161290207,0.4985029940119716,0.16666666666651508,0.3524694733005278,0.6703557312252855,0.35192993837171516,0.6338953986853388,0.0,0.8264182895850958,0.7049689440993845,0.7028753993610195,0.7714285714285722,0.7387300048473122,0.0,0.6531302166782709,0.37001525386794487,0.9215745418897519,0.9872525418736223,0.6607404585841691,0.33623243080656423,0.5151749423106209,0.39473684210526017,0.3829787234042783,0.09999999999990905,0.0714285714284415,0.330130529369109,0.33010635396782195
405,0.3196527229676401,0.3196527229676401,0.23359365627088818,0.1169098050914877,0.6232883558220892,0.234369580799556,0.11690487365066819,0.5310567087695417,0.234369580799556,0.11690487365066819,0.5380932728023113,0.16839417569525908,0.18131243424799004,0.8333333333333321,0.10420851065822062,0.8157764589515324,0.442883344291795,0.10433416504944087,0.3797098139788156,0.3802197223173591,0.23366418527708852,0.11690134404402153,0.5391299595584216,0.2813216567668967,0.23436555692776626,0.11690247647935251,0.5311055342755251,0.3372510610512567,0.23561643835616453,0.44217687074831247,0.125,0.24410774410774394,0.1474564044661899,0.016774193548387828,0.6077844311377021,0.16666666666651508,0.2442135957718241,0.7747035573122503,0.2435939020434641,0.521148899685624,0.0,0.8801862828111773,0.8509316770186359,0.8546325878594203,0.8657142857142901,0.8385845855550187,0.0,0.44702161749532343,0.2588799302680318,0.8876404494382022,0.984459274156687,0.45173604498066455,0.1682003334132029,0.2827658104040014,0.368421052631561,0.3617021276595551,0.09999999999990905,0.0714285714284415,0.3166243654822338,0.3166075811289879
406,0.32044198895027626,0.32044198895027626,0.19192865589954233,0.11836963007159906,0.43298350824587706,0.1928830724409813,0.11836375762665811,0.2999379466341052,0.1928830724409813,0.11836375762665811,0.30224927775484955,0.17234145331585124,0.08629173141329421,0.8429752066115697,0.09854815980074066,0.8177546983184953,0.4356276891488159,0.09871084003326862,0.3551616926346853,0.3558500408356825,0.192068600082713,0.11836047207307451,0.3027653295442123,0.18720306934501652,0.19287516094279636,0.11836153778736343,0.2999603751155726,0.4717597126999671,0.32968036529680367,0.5748299319727721,0.125,0.11976911976911886,0.12376113411115286,0.021806451612903288,0.7380239520958014,0.16666666666651508,0.11973756150902126,0.8932806324110629,0.1193642555951997,0.38296656187482103,0.0,0.9665537679932257,0.8819875776397552,0.9057507987220461,0.9457142857142884,0.9316529326223915,0.0,0.2490499878364889,0.13009370233166262,0.8319885378176608,0.9810565662106022,0.25266844977352343,0.06251752458540011,0.12812313314825874,0.48684210526317884,0.48936170212761,0.09999999999990905,0.0714285714284415,0.2010514865844817,0.20098172893373345
407,0.3212312549329124,0.3212312549329124,0.18766674855317955,0.07624801113762929,0.35432283858070956,0.18870956553908763,0.07624928982535881,0.21348359589246746,0.18870956553908763,0.07624928982535881,0.2134543953776311,0.19274032157891105,0.11712013435126292,0.8181818181818183,0.026967428402882132,0.8081107814045474,0.42560358053315805,0.027067738656316398,0.3329410318115547,0.33371973549016,0.18784894540942929,0.07624887107161502,0.21373920647065248,0.18265700169353505,0.18870378642562471,0.07624919502036741,0.21349887729494132,0.5370551746653609,0.37534246575342456,0.6360544217686765,0.125,0.08441558441558428,0.14809936018065484,0.024129032258064953,0.7859281437125674,0.16666666666651508,0.08438126480772645,0.9241106719367593,0.08400908206292579,0.32523578165190026,0.0,0.9208298052497881,0.8524844720496958,0.8402555910543086,0.9085714285714275,0.9001454192922935,0.0,0.18670570175070678,0.09174112006973179,0.7828595128572505,0.9781617251221421,0.1845515596664541,0.03292327927689093,0.12362511859999303,0.5921052631578618,0.5957446808510554,0.09999999999990905,0.0714285714284415,0.11094996374184252,0.1108535587673849
408,0.32202052091554856,0.32202052091554856,0.30581184764538183,0.10450079554494832,0.41144427786106963,0.3072903419732248,0.10449522021589311,0.2894489260764257,0.3072903419732248,0.10449522021589311,0.28619479983491547,0.3338485956800773,0.12300282793965775,0.6764462809917351,0.09586078065087013,0.6646884272997013,0.25945023128121725,0.0960262452638388,0.19904618032988458,0.19973478761054173,0.3061414392059554,0.10449018165743833,0.28634276970160655,0.29725787194077125,0.30728906640039944,0.10449302478003572,0.2894729890371155,0.5556643813254984,0.3883561643835618,0.6462585034013273,0.25,0.13347763347763308,0.2913530297327813,0.024516129032257084,0.7649700598802269,0.16666666666651508,0.13340623291416076,0.867984189723316,0.13266299059357722,0.3260931694769935,0.0,0.7972057578323444,0.7096273291925499,0.710862619808303,0.7514285714285762,0.7527872031022795,0.0,0.2601229772919831,0.13750272390499063,0.7105798959354498,0.9750129506048694,0.2447189950564328,0.10340397546812946,0.19279380585913242,0.6447368421052602,0.638297872340388,0.20000000000004547,0.14285714285711038,0.09499637418419216,0.094900463594219
409,0.3228097868981847,0.3228097868981847,0.43566862242128895,0.13307279236276853,0.5302848575712147,0.43744942079585647,0.13306079094928736,0.43629521388394,0.43744942079585647,0.13306079094928736,0.43118035493190265,0.45418535642812774,0.18584485903734232,0.5473829201101932,0.13679321694266144,0.5445103857566771,0.17712334613743067,0.136992422142131,0.13495318730348332,0.1355481202413257,0.43613006617038874,0.1330573095493051,0.43127664225598417,0.4336898582725942,0.4374425204298815,0.13305808428184385,0.4363492273147538,0.5311785830884759,0.37123287671232896,0.6156462585033751,0.375,0.20875420875420847,0.42756555011918207,0.023483870967741183,0.7110778443113759,0.33333333333325754,0.2088572990705293,0.7881422924901074,0.2079143691209855,0.3648185195770215,0.0,0.6375952582557147,0.566770186335404,0.5223642172523952,0.5657142857142858,0.5855550169655857,0.0,0.4037362950783916,0.21159293963826542,0.6674458939748134,0.9730322698601336,0.37803797520763804,0.22947902912522372,0.34764732754682504,0.6447368421052602,0.638297872340388,0.3000000000001819,0.21428571428555188,0.1471174764321974,0.1471229888191985
410,0.32359905288082086,0.32359905288082086,0.5429018675837955,0.15856056085918857,0.6606696651674162,0.5446715530994936,0.1585445742657412,0.5968933282623055,0.5446715530994936,0.1585445742657412,0.5912298803136609,0.50373335173556,0.18460654962406742,0.49820936639118507,0.16079610095931007,0.4693372898120671,0.13725761613085555,0.16102670732834298,0.1061409826274834,0.10663821341693672,0.5432692307692307,0.15854041468349991,0.5912668051153132,0.52615987171097,0.5446304227868723,0.15854116732525747,0.5969356756042796,0.4107084557623244,0.2915525114155253,0.5,0.25,0.2835497835497831,0.48042905532555524,0.027612903225806562,0.6167664670658723,0.16666666666651508,0.28339712046655663,0.7217391304347842,0.28251702886798524,0.47542154901400346,0.0,0.5977984758679078,0.5155279503105632,0.5127795527156565,0.5171428571428578,0.5225399903053827,0.0,0.5512083819174727,0.29134887775114393,0.7505467159339415,0.9705945089435354,0.537027069549448,0.36131489194659266,0.5197432383362033,0.5789473684210975,0.5744680851063322,0.3000000000001819,0.21428571428555188,0.2271573604060917,0.2271611671666216
